SMILES,example_target
CCOC(=O)C1(Cc2cc(-c3ccc(F)cc3)no2)CCN(Cc2ccccc2O)CC1,0.333624388
COc1cc(CN2CCC(c3ccnc(C)n3)CC2)ccc1F,-0.171590374
Oc1ccc(CN2CCN(c3cccc(Cl)c3)CC2)cc1,-0.345917416
CNC(=O)c1cn(C)nc1CC1CCN(Cc2cnc(-c3ccc(OC)cc3)nc2)CC1,1.31340841
Cc1cc(Oc2ncccn2)ccc1NC(=O)c1c(C)oc(C)c1C,-0.096941866
Cc1ccc(NC(=O)c2cccc(N(C)C)c2)cc1NC(=O)c1ccc(O)cc1,1.220848853
COc1cccc(-c2nc(C(=O)O)cs2)c1OC,-0.038317043
COc1ccc2c(c1)C=C(CN1CCC(c3cc(-c4cncnc4)cc(C)n3)CC1)CO2,0.153083684
Cc1cc(N2CCN(C(=O)OC(C)(C)C)[C@H](C)C2)ncn1,-0.115777617
O=C(C(c1ccccc1)c1ccccc1)N1CCOCC(Cc2ccc3cnccc3c2)C1,0.293943516
COc1ccc(OCC(=O)N2CCN(C)CC2)cc1,-0.117349553
CC(=O)N1CCN(C(=O)CCc2ccc(-c3ccccc3)[nH]2)CC1,0.945804081
Cc1cc(NC(=O)c2cccs2)no1,-0.209614019
Cc1csc(N(C(=O)c2ccc(-n3cncn3)c(F)c2)C2CC2)n1,-0.200789714
COc1c(C)cnc(CN(C)S(N)(=O)=O)c1C,0.279969626
CCc1ccccc1NC(=O)c1cc(C)nc2onc(C)c12,-0.17421145
Cc1cc(C(=O)N(C)Cc2ccsc2)no1,-0.184833917
OCCN1CCC(c2ccncn2)CC1,-0.211067313
CN(c1ncc(Br)cn1)C1CCS(=O)CC1,-0.025675361
CCc1ncnc(N(C)Cc2ccc(N)nc2)c1F,-0.197245538
COc1ncnc2c1CN(Cc1c[nH]nc1-c1ccc(F)cc1)CC2,0.846931076
O=C(NCc1cc(F)cc(F)c1)c1ccccn1,-0.143194689
CN1CCC(n2ncc3[nH]c(-c4ccc5ccccc5c4)nc32)CC1,1.141719792
O=C(Cc1ccc2c(c1)CCC2)Nc1nc2ccccc2o1,-0.302037185
Cc1cc(C(=O)Nc2c(C)nn(C(C)C)c2C)c2ccc(F)cc2n1,0.925071054
COCc1cc(-c2nc(CCc3ccccc3)n[nH]2)ccc1OC,0.360701305
Cc1nc(C)c2c(C)c(C(=O)N(C)CCN3CCCC3)sc2n1,1.101141102
COc1ccccc1CNc1n[nH]c2nc([C@H]3CCCN(CC(=O)N4CCCC4)C3)ccc12,1.642548194
Cc1ccc2nc3c(c(C(=O)NCc4cnn(C)c4)c2c1)CCCC3,1.249681772
Clc1cc2ncc(-n3ccnc3)nc2cc1Cl,-0.314355198
CN(Cc1ccncc1)Cc1cc2ccccc2nc1O,0.399825638
CCC(CC)NC(=O)c1cc(C)nc2onc(C)c12,0.128494074
CCCN(C)C(=O)Nc1cccc(-c2nnc3n2CCCCC3)c1,1.965645119
CN(CC(N)=O)Cc1cc2c(cc1Br)OCO2,-0.118484638
CC(C)c1nc2c(n1C)CCN(C(=O)c1cccc(C(F)(F)F)c1F)C2,0.903656713
COc1cccc(-c2nc(-c3cccnc3)n[nH]2)c1,-0.156317083
CC(C)(C)c1ccc(CN2CCC(C(N)=O)CC2)cc1,-0.011133705
N#Cc1ccc(N2CCc3c(ncn3C3CC3)C2)nc1,-0.057022681
O=S(=O)(Cc1csc(C2CCCC2)n1)C1CCCC1,-0.268931938
N#Cc1cc(F)c(N2CCN(CCO)CC2)c(F)c1,-0.280743974
CC(C)c1nnc(CN2CCN(c3nccs3)CC2)o1,-0.01269957
O=C(NCc1cccnc1)c1cnn(-c2ccccc2)c1,0.390488192
CC(=O)NCC1CCN(C(=O)c2ccc(C)nc2)CC1,2.112832101
CC1CCN(C(=O)c2n[nH]c3ccccc23)CC1,-0.251236396
CN(Cc1cccnc1)Cc1ccc(C#N)o1,-0.188640098
Nc1nc(N)c2nc(-c3cccc(O)c3)c(-c3cccc(O)c3)nc2n1,0.444209915
Cc1ccc(CCNC(=O)N2CC(C)(C)OC(C)(C)C2)cn1,1.359968571
CS(=O)(=O)N(CC(=O)Nc1ccccc1C(=O)NCc1ccco1)c1ccc(F)cc1,0.982549868
Cc1ccc(F)cc1CNc1cc(C(=O)N(C)C)ccn1,0.027366981
COCCc1nc(CCCn2cccn2)n(C2Cc3ccccc3C2)n1,0.993668683
Cn1nc(-c2cn(Cc3ccc(CO)cc3)nn2)c2c(Cl)cccc21,0.709326696
CC(C)c1nnc(CNC(=O)C2(C)CCC2)n1C,1.657440461
CSCC[C@@H](CO)n1ccnc1-c1oc2ccccc2c1C,0.545512665
Cc1nn(-c2ccccn2)c2nc(C3CC3)cc(C(=O)O)c12,0.402088014
CCc1nc(CC)n(Cc2nc(C)cs2)n1,-0.098623098
OCc1ccc(Cn2cc(-c3cc(F)ccc3-n3cccn3)nn2)cc1,0.320064434
CC(C)[C@H](NC(=O)c1c(F)cccc1F)C(=O)N1CCOCC1,0.907462376
Cc1nc(CC(=O)NCc2ccccc2)cs1,-0.102357902
O=C(Nc1ccc2c(c1)OCCCO2)c1cnn(Cc2ccccc2)c1,-0.193582814
CC(C)C(=O)N1CC(Cc2nccc3ccn(C)c23)C1,0.862395891
COc1ccc(Nc2nc(N)nc(CN3CCN(Cc4ccccc4)CC3)n2)cc1,1.039028681
CCCN(Cc1ccccc1)C(=O)CC1(N)CCC1,1.074962623
CN(C)C1=N[C@H]2[C@H](O[C@H](CO)[C@@H](O)[C@@H]2O)S1,-0.561572286
Cc1ccc(CNC(=O)CN2CCC(n3nnc4cc(C)ccc43)CC2)cc1,0.572330802
COC(=O)N1CCCN(C(=O)C(=O)Nc2cccc(C(C)C)c2)CC1,0.028796796
O=C(Nc1ccn(Cc2ccccn2)n1)c1c(F)cccc1I,0.454603323
CCN1CCC(Nc2nc(C)cc(C)c2C#N)CC1,0.093630466
CS(=O)(=O)CCNC(=O)N1CC2(CCCC2)c2ccccc21,0.564677972
O=C(COCC1CC1)N1CCCc2ncccc21,-0.083618573
O=C(NCc1ccc(F)cc1)c1ccc(-n2ccnc2)nc1,0.017170884
O=C(NCCNC(=O)c1cc(-c2ccccc2)nc2ccccc12)c1ccco1,1.000931599
O=C(NC1CCCC1)C(=O)c1ccc2c(c1)CCC2,-0.261492998
COc1cc(CNC(=O)NC2CCCCC2)cc(OC)c1O,0.621347066
COCc1ccccc1CNc1ccc2nnc(-c3ccccc3)n2n1,0.969947862
CN1C(=O)N(CC(=O)NCc2ccc(Cl)cc2)C(=O)C12CCCCC2,0.742348022
Cc1ccccc1OC1CCN(C(=O)Nc2ccc3c(c2)ncn3C)CC1,0.939513518
CC(C)c1nnc(CN2CCN(c3ccccc3Cl)CC2)o1,-0.1854514
O=C(Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1)c1ccco1,1.688285214
Cc1ccc2nc(C)c(-c3nc(C)nn3CCO)cc2c1,0.955378496
COc1ccc(-c2nnc3ccc(C(F)(F)F)cn23)cc1OC(C)C,0.043807281
COCC(=O)Nc1nc(C)c(C)s1,-0.181257434
Cc1ccc(NC(=O)Cc2c[nH]c3ccccc23)cc1,-0.341856156
CC(C)C(=O)N1CCC(Nc2ncnc3ccsc23)CC1,0.816141116
Cc1nc(NCc2ccc(F)c(Cl)c2)n(C)n1,-0.10310838
O=C(NCc1cccc(F)c1)c1[nH]nnc1-c1ccccc1,0.136342622
Cn1ccc2c(C(=O)Nc3ncn(Cc4cccnc4)n3)cccc21,1.739361105
c1ccc2c(N3CCn4c(nnc4C4CC4)C3)ncnc2c1,1.204901305
CCCC(=O)Nc1ccc(-n2cccn2)nc1,-0.252230617
CCn1cc(CN2CCC(c3nc(N(C)C)ncc3-c3ccc(OC)cc3)CC2)c(C)n1,1.124374909
Cc1ccc(C)c(C(=O)Nc2cnc3c(c2)c(C)nn3C)c1,-0.173825201
CC(=O)N1CCC(c2ccccn2)CC1,-0.10170638
O=C(c1ccc(Cn2nnc(-c3cccc(F)c3)n2)cc1)N1CCCC1,-0.100465634
Cc1ccc2nc(C)c(C(=O)NOCc3ccccc3)cc2c1,-0.176650641
Cc1ccc(C(=O)C(=O)NC2CCCC2)cc1,-0.327331321
O=C(CN1CCCC(c2cccc(-c3cccc(Cl)c3)n2)C1)N1CCCC1,0.33521163
COc1cccc(CNc2ncc(-c3ccccc3)n2C)c1,-0.268292975
O=C(CN1CCCC(c2cncc(-c3cccc(Cl)c3)n2)C1)N1CCCC1,0.238672784
Cc1nc2ccccc2c(N)c1C(=O)/C=C/c1ccccc1,-0.613195608
O=C(NC[C@H]1COCc2nc3ccccc3n21)c1ccncc1,1.378247677
CCc1ccccc1-c1cn(CCc2cnccn2)nn1,-0.106077702
O=C(NCc1ccc(F)cc1)c1ccccn1,-0.264920922
CN1CCN(CCOc2ccccc2N)CC1,-0.26149444
Cc1cc(C)n(-c2ccc(C(=O)NCc3cccnc3)cc2)n1,0.694670673
CNC(=O)CC1CCN(c2ncccn2)CC1,-0.084611841
Cc1ccc(C(=O)C(=O)Nc2c(C)nn(C)c2C)cc1,-0.210777295
CCCn1ncnc1-c1ccccc1SC,-0.097881451
O=C(CCc1cccs1)Nc1ccc(N2CCOCC2)cn1,-0.208932317
Cc1nccc(-c2cccc(NCC(=O)NCC(=O)N3CCCC3)c2)n1,1.637477924
CC(C)C(=O)Nc1ccc2cnn(C(C)C)c2c1,0.152783332
O=C(c1ccccc1-n1cccn1)N1CCN(Cc2cccnc2)CC1,1.285122407
O=C(O)CCn1c2ccccc2c2ccccc21,-0.092206169
O=C(O)/C=C/c1ccc(Cn2ccnc2)cc1,0.477269457
Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,1.597450047
c1ccc2c(c1)CN(c1cnc3ccccc3n1)CCN2,-0.267526541
N#Cc1cccnc1NCCc1ccc(F)cc1,-0.285026975
N#CCCCN1CCC(c2c[nH]c3ccccc23)CC1,-0.337708825
CCn1c(C)nc2cc(NC(=O)c3ccc(=O)n(CC(=O)N4CCCCC4)c3)ccc21,0.610390196
Cc1nn(C)c(C)c1C(=O)NCc1ccccc1,-0.104769472
CC(C)n1ccc(C(=O)N2CCS(=O)(=O)C(C)(C)C2)n1,0.383073854
Cc1nc2cc(NC(=O)Cc3c(C)nc4ccccc4c3C)ccc2o1,0.660039674
C[C@@H](c1ccc2ccc(O[C@H]3CC[C@@H](C(F)(F)F)CC3)c(C(F)(F)F)c2c1)N1C2CCC1CC(C(=O)O)C2,1.714525577
Cc1ccccc1-n1c(CC2CCN(C(=O)C3CC3)CC2)n[nH]c1=O,2.067757711
Cn1c(CNC(=O)Cc2cccc3ccccc23)nc2ccccc21,0.366691248
CS(=O)(=O)CCc1nc(C2(c3ccccc3)CC2)nn1-c1ccccc1,0.770866246
Cc1nc2ncccn2c1C(=O)N(CC#Cc1ccccc1)C1CCCC1,0.287250085
CC(C)c1noc2nc(C3CC3)cc(C(=O)N3CCN(C)C(=O)C3)c12,1.608618262
O=c1[nH]c2ccccc2n1C1CCN(Cc2nnsc2Cl)CC1,0.910401681
COc1ccc2nc(C)nc(N3CC(O)(c4ccc(F)cc4)C3)c2c1,0.587329548
Fc1ccc(F)c(CN2CCN(Cc3ccc4c(c3)OCO4)CC2)c1,-0.190428001
c1cc(CN2CCC(c3ccn[nH]3)CC2)ccn1,0.021452087
Cc1[nH]c2ccc(Cl)cc2c1CC(=O)N1CCC(Cc2ncncc2C(N)=O)CC1,1.268655586
O=C(NCCN1CCC(c2ccccc2)CC1)c1ccc2ncsc2c1,0.116376658
c1ccc(-c2noc(NCC3CCC3)n2)cc1,-0.218256376
c1ccc(-c2n[nH]c(C3CCN(c4cnc5ccccc5n4)CC3)n2)cc1,0.077885977
CO[C@H]1CC[C@H](C(=O)NC[C@H]2CC[C@H](c3nnc(-c4nccc5ccccc45)o3)CC2)CC1,0.936409998
COc1cccc(OCCCn2cncc2-c2cc3c(cc2OC)OCCCO3)c1,0.722245294
COc1ccc(-c2nc(CC(N)=O)sc2C)cc1.Cl,-0.608487427
O=C1NCCCCC1NC(=O)N1CCc2sccc2C1,0.651004567
O=C(O)c1ccc(=O)n(CCc2c[nH]c3ccccc23)c1,0.377835025
Cn1ccc(CN2CCC(c3cnccn3)CC2)n1,-0.007503683
Cc1nccn1-c1ccc(F)cc1CNC(=O)C(C)C,1.34695206
O=C(CN1CCSC1=O)Nc1ccccc1F,-0.131142413
COc1ccc(CNCc2cccc3ccccc23)cc1,-0.346785399
O=C(NCc1ccccc1)c1ccc(NS(=O)(=O)c2ccc(C3CCCCC3)cc2)cc1,0.429082233
Cc1noc(NCc2cccc(-c3cccnc3)c2)n1,-0.123980616
CCCn1cnnc1Cn1ccnc1-c1ccc2occc2c1,1.972098285
Cc1ccc(NC(=O)CN(C)C(=O)c2ccccc2F)nc1,0.156199899
O=C(CCNc1ncccn1)N1CCc2ccccc2C1,0.089468092
CN(Cc1cccc(C#N)c1)Cc1cnn(C)c1,-0.238437991
Nc1cnc(Cc2ccc(F)cc2)nc1,-0.173719514
Cc1noc([C@@H]2C[C@H](NC(=O)c3ccc(F)cc3)CN2C)n1,-0.101389988
Cc1ccc(F)cc1NC(=O)c1cnc2onc(C(C)C)c2c1,-0.187734151
O=C(CCCc1ccc(F)cc1)N1CCN(c2ccccc2)C(=O)C1,-0.047852355
Cc1ccsc1CN(C)C(=O)[C@@H]1CCCN1C(=O)NC(C)C,1.375001571
CC(C)NC(=O)c1cc(-c2ccccc2)n(-c2ccccn2)n1,-0.117907648
CS(=O)(=O)NC1CCN(C(=O)NCCc2ccc(F)cc2)CC1,1.547709091
Cc1cc(C)c2c(N(C)CCC(C)C)ncnc2n1,-0.064460675
CN(CC(=O)NC1CC1)C(=O)C1C2CC3CC(C2)CC1C3,0.198433223
CCc1nnc(NC(=O)Cc2c(C)noc2C)s1,1.108457557
CN1CCCN(c2nc(C(F)(F)F)nc3cc4c(cc23)OCO4)CC1,0.046589828
CCn1nccc1CNc1nnc(-c2ccc(OC)cc2)o1,0.277277296
Fc1cncc(-c2cnc(NCc3ccc(Cl)c(F)c3)nc2)c1,-0.469469757
O=C1CCC(=O)N1CCN1CCCCc2ccccc21,-0.18668623
O=C1CC2(CCN(C(=O)NCc3ccccc3)CC2)Oc2ccccc21,0.484987413
O=C(NC1CCCC1)N1CCN(c2nccn3nc4c(c23)CCCC4)CC1,0.301885484
O=C(Cc1ccccc1F)N1CCN(c2nccn3nc4c(c23)CCCC4)CC1,-0.017473604
CO[C@@H](C(=O)Nc1cc2c(C)cc(=O)oc2cc1C)c1ccccc1,0.058834712
CCC(=O)NCc1cc(C2CC2)n(C2CCCC2)n1,0.021867016
O=C(Nc1nccs1)c1c2c(nc3ccccc13)CCC2,0.15688336
CC(C)(C)c1ccc(C2=NC3(CCNCC3)NC2=O)cc1,1.529299026
O=C(CSc1ncn[nH]1)N(C1CCCCC1)C1CCCCC1,0.410327258
O=C(CCCc1cc(Cl)sc1Cl)N1CCC(O)CC1,-0.066952946
Cc1cc(C)n(-c2ccc(CNC(=O)C3CCC3)cn2)n1,0.032497402
CN1CCC(NS(=O)(=O)C2CN(C(=O)c3cccc(Cl)c3)C2)CC1,1.452864095
O=C(NCc1ccc2c(c1)OCCO2)c1sccc1C1CC1,-0.323787433
NC(=O)CN1CCC(Oc2cccc(F)c2)CC1,-0.265089433
O=S(=O)(N1CCOCC1)N1CCN(Cc2ccccc2F)CC1,-0.018596026
COc1ccc(-c2nc(C3CCN(C(=O)c4sc(C)nc4C)CC3)[nH]c2C(N)=O)cc1,1.623797163
CCn1c(SC)nnc1C1CCN(C)CC1,0.872226914
CC(=O)N1CCN(CCNC(=O)N2CCc3sccc3C2)CC1,1.482205221
CC(C)NC(=O)N1CC[C@H](NC2=Nc3cc(F)ccc3N(CC(F)F)c3ccc(Cl)cc32)C1,1.372406093
Cc1ccccc1CC(=O)N1CCN(C(=O)c2ccccc2)CC1,0.312935576
O=C(Nc1ccccc1-n1ccnc1)c1cccs1,-0.130968961
Cc1nc2c(c(N(C)Cc3ccccc3)n1)CCN(Cc1ccccc1)C2,-0.129793418
CSc1ccc(-c2ccc3n(c2=O)C[C@@H]2CNC[C@H]3C2)cc1,0.153497989
Cc1nn(-c2ccc(F)cc2)c(Cl)c1C(=O)N1CCC(S(=O)(=O)C(C)C)CC1,1.165457253
COc1ccc(CN2CCN(c3cc(C)nc(N)n3)CC2)cc1OC,0.755720737
CCN(C(C)=O)c1ccc(C)cc1C(=O)O,-0.063427454
CCc1ncc2c(n1)CN(c1ccnc(-c3ccccc3)n1)CC2,-0.313987742
CON(C)C(=O)c1cccc2c(C)c(C)[nH]c12,-0.322065913
CC(C)c1nnc(-c2ccc(-c3ccccc3)nc2)n1-c1cccc2nonc12,0.611798829
O=C(C1CC1)N1CC[C@@H](Cc2n[nH]c(=O)n2-c2ccc(-c3ccc4occc4c3)cc2)C1,1.785868169
N#Cc1ccccc1-c1ccc(-c2nccn2-c2cccnc2)o1,0.169785581
Cc1cc(CNc2ncc(C(F)(F)F)cc2Cl)no1,-0.221277432
COCCNC(=O)CN1CCN(c2nccn2-c2cccc(Cl)c2)CC1,1.720133413
Cc1cc(NC(=O)CCc2c(C)nn(C)c2C)no1,0.586986538
CCCn1ncc2[nH]c(-c3cc(Cn4cncn4)c(C)cc3C)nc21,1.958396411
CCc1nnsc1C(=O)Nc1cccc(-c2nnc3n2CCCCC3)c1,1.67383843
OC1CCN(c2ncc(-c3cnccn3)c(-c3cccs3)n2)CC1,0.056133487
CN(CC(=O)Nc1cc(F)cc(F)c1)c1ccnc(C(N)=O)c1,1.088930526
CSc1ncccc1C(=O)Nc1ccc(N2CCCCC2=O)cc1,0.910677719
CCC1(CC)NC(=O)N(CC(=O)N2CCOCC3(CCCC3)C2)C1=O,1.911396248
O=C(Cc1ccc(Cl)c(Cl)c1)N1CC(n2ccnn2)C1,0.320930369
Cc1oc(C)c(C(=O)Nc2ccn(C)n2)c1C,-0.22431506
CN(C)c1ccc(Cn2c(=O)[nH]c3ccccc3c2=O)cn1,0.672983954
Cc1nc(C)c2c(C)c(C(=O)N(C)Cc3ccc(C)o3)sc2n1,0.042153514
Cc1cccn(Cc2cccc(C#N)c2)c1=O,-0.16137005
Cc1cnc(C(=O)N[C@H]2CCOC[C@@H]2O)cc1Cc1ccc(-c2cscn2)cc1,0.838121795
Cc1nc(N2CCN(C)CC2)nc(C)c1NC(=O)C1CCCCC1,0.549663428
CC(C)(O)C(=O)N1CCC(c2ccc3c(NCc4ccccc4F)n[nH]c3n2)CC1,1.186759149
CCCc1cc(N2CCc3c(nc(C(C)C)n3C)C2)n2ncnc2n1,1.182880272
CN(Cc1c(F)cccc1Cl)C(=O)c1ccc(-n2ccnc2)nc1,-0.20429509
Cc1sc(NC(=O)CN2CCOC(C3CCCO3)C2)c(C)c1C,0.002242958
Cn1ccnc1CNc1cc(Br)ccc1-n1cccn1,-0.075092295
O[C@@H]1CO[C@H]2C[C@@H]1Nc1c(-c3ccccc3)cccc12,-0.22265074
O=C(NCCNc1ncccc1C(F)(F)F)c1cnc2ccccn2c1=O,0.03862125
O=C(Nc1nncs1)c1cccnc1,0.015781764
CC(C)c1noc2nc(C3CC3)cc(C(=O)N3CC[C@H](N)C3)c12,2.105542202
Cc1ccc(NC(=O)OC(C)(C)C)c2c1N(C(=O)[C@H]1CCCO1)CCC2,0.463536505
Fc1ccc(F)c(-c2nc(C3CCOCC3)nn2-c2cccnc2)c1,0.122416298
Cc1nc([C@H]2CC[C@H](CNC(=O)CN3CCC(c4ccccc4)CC3)CC2)ccc1C(N)=O,1.174297192
O=C(NC1(c2ccccc2)CCC1)c1cc(C2CC2)on1,-0.264988913
CN(Cc1nnc(C2CC2)n1C)C(=O)C1C2CC3CC(C2)CC1C3,1.045831238
CN(Cc1nc(N)c2ccccc2n1)Cc1ccc(F)cc1F,0.54295874
CCCCCNC(=N)N/N=C/c1c[nH]c2ccc(OC)cc12,1.857173854
COc1ccc(CCn2c(C3CC3)n[nH]c2=O)cc1,0.001959324
Cn1c(=O)n(C)c2cc(CN3CCC(c4ccc(Cc5ccccc5F)cn4)CC3)ccc21,0.79508038
O=C(NC1CC1)c1cccnc1Oc1ccccc1,-0.227572157
N#Cc1ccc(CN2CC(n3cccn3)C2)cc1,-0.224662894
NC(=O)Cn1ccc(-c2ccccc2)n1,-0.101364107
COc1ccc(C(=O)Cn2c(=O)n(-c3ccccc3F)c3nc(C)nc(C(N)=O)c32)cc1,0.164345342
Cc1cccc(NC(=O)c2cccc3ncccc23)c1,-0.326775766
CCN(Cc1ccncc1)[C@@H]1CN(C(=O)c2ccccc2)C[C@H]1O,1.571721154
O=C(O)CNc1nc(-c2ccccc2)nc2ccccc12,-0.132583589
COCCS(=O)(=O)N1CCC2(Cc3ccccc3C2)C1,-0.234128823
Cc1cnn(Cc2nnc(-c3ccccc3)s2)c1,-0.25685021
Cc1cc(N(C)Cc2ccc(N)nc2)nc(-c2ccncc2)n1,0.643362482
O=C(NCC1CCC1)c1ccc(-n2ccnc2)nn1,-0.210450577
CC1(c2nnc(-c3cc(-c4ccccc4)n[nH]3)o2)CCOCC1,0.084108023
COc1ccc2nc(C)c(C(=O)Nc3ccccc3N3CCCC3)cc2c1,-0.315386086
Cc1nnsc1CN(C)c1ccc2cc[nH]c2n1,-0.226993894
Cn1cnnc1CNc1ccccc1C#N,0.659309751
O=C(c1ccc(O)nc1)N1CCN(c2ncccn2)CC1,0.845079437
COc1ccc(NC(=O)c2snnc2C)c(OC)c1,-0.283477722
Cc1ccc(F)c(N(C#N)Cc2nccn2C(F)F)c1,-0.212563838
CC(=O)N1CCCN(C(=O)Nc2ccc(N(C)C3CCCCC3)c(F)c2)CC1,1.44974353
O=S(=O)(c1cn[nH]c1)N1CCCC(c2cccc(-c3cccc(Cl)c3)n2)C1,0.476979096
CN(C)c1ncn(-c2cccc(N)c2)n1,-0.22456622
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,0.816480119
c1ccc(-c2cc3c(N4CCC(c5ncc[nH]5)CC4)ncnc3s2)cc1,1.249256335
C=CCNC(=O)C1(Cc2ccc(-c3ccccc3)cc2)CCN(C(=O)c2cccnc2)CC1,1.447543942
Cc1ccc(-c2nc(CN3CCOCC3)n(Cc3ccc(F)cc3)n2)o1,0.61390321
COCC(=O)N1CC[C@H](c2nnc(-c3ccc(C)cc3)o2)C1,0.133088451
CCC1(O)CN(c2ncnc3c2c(Br)nn3C)C1,-0.070807274
Cc1cccc(NC(=O)c2ccc3ccccc3c2)n1,-0.899173857
c1ccc(-c2c(-c3ccc(OCCN4CCCC4)cc3)[nH]c3ncnc(NCC4SCCS4)c23)cc1,1.397408894
O=C(Nc1cccc(-c2cnco2)c1)C1(c2cccc(F)c2)CCOCC1,0.37499627
CC(=O)NCC1CCN(C(=O)c2cncn2-c2ccc(F)cc2)CC1,1.774739359
Cn1cc(CCNC(=O)N2CCc3sccc3C2)cn1,0.180133765
Cc1cc(CCCC(=O)NC[C@H]2CC[C@H](c3ccc(C(N)=O)c(C)n3)CC2)ccc1F,1.522262379
COC1CCN(C(=O)Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)CC1,-0.322058297
Cc1cccc(Oc2cc(CN)ccn2)c1C,-0.353875525
CC(C)(C)Sc1c(CC(C)(C)C(=O)O)n(Cc2ccc(Cl)cc2)c2ccc(OCc3ccc4ccccc4n3)cc12,0.374706153
Cc1ccc2c(CC(=O)N(C)Cc3nnc4n3CCC4)coc2c1C,1.820429324
CC(C)(C)c1nnnn1CC(=O)NC12CC3CC(CC(C3)C1)C2,-0.110139589
O=C(O)c1ccccc1-n1cnc(CN2CCCC2)c1,0.396415762
COc1cccc(CC(=O)Nc2ccc3nc(C)sc3c2)c1,-0.08728967
Cc1cc(C)c(CC(=O)N2CC(CO)C2)c(C)c1,0.236202515
CC(C)C[C@@H](CO)n1cc(-c2ccccc2Cn2cccn2)nn1,0.7983468
Cc1sc2nc(CN3CCCC3)nc(N)c2c1C,1.245216491
CC(C)c1nc2c(n1C)CCN(c1ncnc3ccccc13)C2,0.634702554
Cc1nn(CCC#N)c(C)c1Oc1ccccc1O,0.196711092
OC1(Cn2nnc(-c3cccnc3)n2)CCCCC1,-0.18056396
Cc1cc(C(=O)NCCc2ccccn2)c(C)s1,-0.194782679
Nc1ccc(Oc2ccccc2F)nc1,-0.275843186
Cn1c(-c2ccc(F)cc2)cnc1NC(=O)CCC(=O)N1CC(=O)Nc2ccccc21,1.682981334
Cc1nc(CN2C(=O)CN(C3CCCC3)C2=O)nc2ccccc12,0.186812119
CCOC(=O)c1cccnc1-c1cccc2ccnn12,-0.163322864
COc1cc2c(cc1OC)CN(C(=O)C1CCCN(C(=O)Nc3ccccc3)C1)CC2,1.431363764
NC(=O)c1ccccc1NC(=O)CN1CCCC(c2nc3ccccc3o2)C1,0.903089987
COc1cc2c(cc1OC)CN(C(=O)C1CCCN(S(=O)(=O)c3ccc(F)cc3)C1)CC2,0.732752577
O=C(c1cccc2ccccc12)N1CCCC(C(=O)N2CCc3ccccc3C2)C1,0.765837021
CCCS(=O)(=O)N1CCCC(C(=O)N2CCc3ccccc3C2)C1,0.272840209
O=C(CN1CCCC(c2nc3ccccc3o2)C1)Nc1ccc(OC(F)(F)F)cc1,-0.00730892
CC(C(=O)Nc1ccc(C(N)=O)cc1)N1CCCC(c2nc3ccccc3o2)C1,1.177654303
Cc1ccc(NC(=O)CN2CCCC(c3nc4ccccc4o3)C2)cc1C,0.034201127
Cc1nc(O)cc(C2CN(C3CCCCC3)C2)n1,1.216794513
CN(C(=O)C1CCN(c2ncccn2)CC1)C1CCCCCCC1,-0.070580205
CCS(=O)(=O)N1CCC(C(=O)N(C)C2CCCCCCC2)CC1,0.195034772
O=C(CCCc1cc(Cl)sc1Cl)N1CC[C@H](O)C1,0.172021144
COc1ccnc(N2CC(n3nc(C)cc3C)C2)n1,-0.183853574
Cc1cc(Nc2ccc(F)cn2)cc(C2CCN(C(=O)COc3ccccc3F)C2)n1,0.977648796
COCCOCc1ccc(-c2cc3onc(-c4ccccc4)c3c(=O)n2C)cc1,-0.331867817
Cc1cc(C(=O)N2CCOC(C)(C)C2)cc(C)c1OCc1cccnc1,0.338359307
COc1cccc(NC(=O)[C@H]2CCCN(S(=O)(=O)c3ccc(C)cc3)C2)c1,0.42798745
Cc1ccc(S(=O)(=O)N2CCC[C@H](C(=O)NC3CCOCC3)C2)cc1,1.319753652
COc1ccc(CNC(=O)CCCOc2ccc(C(C)=O)cc2)cc1,0.008974258
CCc1ccc(-c2nccn2CC(=O)Nc2ccc(C)cc2F)nc1,-0.139668825
Cc1cc(NC(=O)C2CCN(c3ccncc3Cl)CC2)no1,-0.340174632
Fc1cccc(CN2CCN(c3ncccn3)CC2)c1,-0.278212067
CCN(Cc1ccccc1)C(=O)c1ccc(O)cc1O,-0.081098938
CCN(Cc1ccccc1)C(=O)c1cccnc1N,-0.187283487
Cc1nc(-c2cc(C)on2)n(CCc2ccccc2)n1,-0.221745159
CCCNC(=O)c1ccnc(N(C)C)c1,-0.21058581
O=C(NCC(=O)N1CCN(C2CC2)CC1)c1ccccc1,-0.181113798
CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,1.073002787
CCN(C(=O)c1cc(NC(C)=O)ccc1F)C1CCCC1,1.151528389
Cc1ccccc1C(=O)Nc1nc(C)c(C)s1,-0.254035992
CC(C)c1cc(C(=O)N2Cc3ccc(CN4CCN(C)CC4)cc3C2)c(O)cc1O,1.385358042
